               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 420,            0.013095,           0.0066071,            0.001962,             0.99626,             0.99814,             0.99499,             0.96189,            0.007098,           0.0030319,           0.0007941,           0.0058519,           0.0058519,           0.0058519
                 421,            0.012754,             0.00634,           0.0021546,             0.99654,             0.99851,             0.99499,             0.96201,           0.0070841,           0.0030256,          0.00075978,            0.005842,            0.005842,            0.005842
                 422,            0.013451,           0.0067674,           0.0025693,             0.99779,             0.99763,             0.99499,             0.96225,           0.0071145,           0.0030181,          0.00075178,           0.0058321,           0.0058321,           0.0058321
                 423,            0.013149,           0.0065052,           0.0024251,             0.99814,             0.99731,               0.995,             0.96303,           0.0070568,           0.0030272,          0.00076387,           0.0058222,           0.0058222,           0.0058222
                 424,             0.01312,           0.0066262,           0.0020152,             0.99814,             0.99712,             0.99499,             0.96247,           0.0070639,           0.0030232,          0.00078222,           0.0058123,           0.0058123,           0.0058123
                 425,            0.013366,           0.0065246,           0.0019352,             0.99534,             0.99937,               0.995,             0.96149,           0.0070466,           0.0030468,          0.00078634,           0.0058024,           0.0058024,           0.0058024
                 426,            0.012741,           0.0065327,           0.0016644,             0.99629,             0.99976,             0.99499,             0.96131,           0.0069912,           0.0030628,          0.00079342,           0.0057925,           0.0057925,           0.0057925
                 427,            0.012863,           0.0063388,            0.001894,             0.99631,             0.99954,             0.99499,             0.96242,           0.0069914,           0.0030612,          0.00078566,           0.0057826,           0.0057826,           0.0057826
                 428,             0.01312,           0.0064522,           0.0017309,             0.99561,             0.99937,               0.995,             0.96108,           0.0071043,           0.0030722,          0.00078853,           0.0057727,           0.0057727,           0.0057727
                 429,            0.013125,           0.0063039,           0.0021939,             0.99618,             0.99905,               0.995,             0.96256,           0.0070036,           0.0030515,          0.00080581,           0.0057628,           0.0057628,           0.0057628
                 430,            0.012943,           0.0063727,           0.0022158,             0.99582,             0.99912,             0.99499,             0.96098,           0.0070312,           0.0030631,          0.00081329,           0.0057529,           0.0057529,           0.0057529
                 431,            0.012959,           0.0064972,           0.0016998,             0.99603,              0.9991,             0.99499,             0.96013,            0.006966,           0.0030403,          0.00080496,            0.005743,            0.005743,            0.005743
                 432,            0.012999,           0.0062426,           0.0019808,             0.99643,             0.99861,             0.99499,             0.96098,           0.0068799,           0.0030124,          0.00080674,           0.0057331,           0.0057331,           0.0057331
                 433,            0.012586,           0.0065081,           0.0016881,             0.99663,             0.99883,             0.99499,             0.96271,           0.0068483,           0.0030151,          0.00080707,           0.0057232,           0.0057232,           0.0057232
                 434,            0.012469,           0.0062729,           0.0016286,             0.99563,             0.99964,               0.995,             0.96406,           0.0067512,           0.0030085,          0.00078366,           0.0057133,           0.0057133,           0.0057133
                 435,            0.012967,           0.0063588,           0.0019681,             0.99608,             0.99909,               0.995,             0.96334,           0.0068045,           0.0029895,          0.00077861,           0.0057034,           0.0057034,           0.0057034
                 436,            0.012408,           0.0062477,           0.0017981,             0.99594,              0.9997,             0.99499,             0.96489,           0.0067996,           0.0029851,          0.00079579,           0.0056935,           0.0056935,           0.0056935
                 437,            0.012395,           0.0062891,           0.0016235,             0.99641,              0.9987,               0.995,             0.96643,           0.0067796,           0.0029542,          0.00078368,           0.0056836,           0.0056836,           0.0056836
                 438,            0.012511,           0.0062818,           0.0018661,             0.99698,             0.99799,               0.995,             0.96736,           0.0067837,           0.0029323,          0.00078515,           0.0056737,           0.0056737,           0.0056737
                 439,            0.012628,           0.0060929,           0.0022621,             0.99688,             0.99907,               0.995,             0.96743,             0.00675,           0.0029156,          0.00080877,           0.0056638,           0.0056638,           0.0056638
                 440,            0.012748,           0.0062973,           0.0022483,             0.99726,             0.99916,             0.99499,             0.96602,           0.0067248,           0.0029139,          0.00082604,           0.0056539,           0.0056539,           0.0056539
                 441,              0.0128,           0.0062189,           0.0016842,             0.99704,              0.9994,             0.99499,             0.96596,           0.0067083,           0.0029176,          0.00078732,            0.005644,            0.005644,            0.005644
                 442,             0.01278,           0.0064243,           0.0017321,             0.99681,             0.99889,             0.99499,             0.96583,           0.0066797,           0.0029123,          0.00075103,           0.0056341,           0.0056341,           0.0056341
                 443,            0.012675,           0.0064653,           0.0019133,             0.99718,             0.99892,             0.99499,             0.96624,           0.0067086,           0.0029139,          0.00076427,           0.0056242,           0.0056242,           0.0056242
                 444,             0.01256,           0.0063874,            0.001917,             0.99748,             0.99804,             0.99499,             0.96471,            0.006787,           0.0029216,          0.00079152,           0.0056143,           0.0056143,           0.0056143
                 445,            0.012353,           0.0062614,           0.0017796,             0.99721,             0.99819,               0.995,             0.96686,           0.0068395,           0.0029188,          0.00079149,           0.0056044,           0.0056044,           0.0056044
                 446,            0.012881,           0.0063109,           0.0021081,             0.99698,             0.99862,               0.995,             0.96469,           0.0068904,           0.0029425,          0.00079257,           0.0055945,           0.0055945,           0.0055945
                 447,            0.012265,           0.0060231,           0.0017627,             0.99655,             0.99933,               0.995,             0.96478,           0.0069365,           0.0029223,          0.00079798,           0.0055846,           0.0055846,           0.0055846
                 448,            0.013083,           0.0065131,           0.0019556,             0.99672,             0.99926,               0.995,             0.96518,           0.0068826,           0.0029066,          0.00080231,           0.0055747,           0.0055747,           0.0055747
                 449,            0.012884,           0.0061791,           0.0018263,             0.99669,             0.99953,             0.99499,             0.96501,           0.0067907,           0.0028989,          0.00079398,           0.0055648,           0.0055648,           0.0055648
                 450,            0.012392,           0.0064724,            0.001952,             0.99668,             0.99835,               0.995,             0.96411,           0.0067976,           0.0029107,          0.00078128,           0.0055549,           0.0055549,           0.0055549
                 451,            0.012159,           0.0065591,           0.0020228,             0.99736,             0.99798,               0.995,             0.96607,           0.0067663,           0.0029183,          0.00077633,            0.005545,            0.005545,            0.005545
                 452,            0.012388,           0.0062786,           0.0017006,             0.99744,             0.99756,               0.995,             0.96886,           0.0066804,           0.0029067,          0.00075431,           0.0055351,           0.0055351,           0.0055351
                 453,            0.012503,           0.0061661,           0.0018642,             0.99665,             0.99765,               0.995,             0.96901,           0.0066838,           0.0029005,          0.00074086,           0.0055252,           0.0055252,           0.0055252
                 454,            0.012511,            0.006325,            0.001739,             0.99711,             0.99891,               0.995,              0.9671,           0.0066435,           0.0029038,          0.00074981,           0.0055153,           0.0055153,           0.0055153
                 455,            0.012484,           0.0064094,           0.0021664,             0.99763,             0.99784,               0.995,             0.96809,           0.0065802,            0.002886,          0.00076117,           0.0055054,           0.0055054,           0.0055054
                 456,            0.012576,           0.0063766,           0.0018779,             0.99689,             0.99713,             0.99499,             0.96805,           0.0066016,           0.0028846,          0.00075501,           0.0054955,           0.0054955,           0.0054955
                 457,            0.012667,           0.0064149,           0.0019177,             0.99768,             0.99742,               0.995,             0.96655,           0.0066588,           0.0029202,          0.00074945,           0.0054856,           0.0054856,           0.0054856
                 458,             0.01236,           0.0062978,           0.0019309,             0.99728,             0.99776,             0.99499,             0.96817,           0.0066481,           0.0029349,          0.00075435,           0.0054757,           0.0054757,           0.0054757
                 459,            0.012474,           0.0061251,           0.0018733,             0.99788,             0.99753,               0.995,             0.96776,           0.0065802,           0.0029265,          0.00075585,           0.0054658,           0.0054658,           0.0054658
                 460,            0.012213,           0.0062084,           0.0015953,             0.99778,             0.99688,             0.99499,             0.96863,           0.0065587,           0.0029036,          0.00076971,           0.0054559,           0.0054559,           0.0054559
                 461,            0.012544,           0.0061832,           0.0017818,             0.99827,              0.9979,               0.995,             0.96906,           0.0065653,           0.0028807,          0.00078664,            0.005446,            0.005446,            0.005446
                 462,             0.01245,           0.0063837,           0.0020014,             0.99738,             0.99739,             0.99499,             0.96855,           0.0065192,           0.0028841,          0.00077357,           0.0054361,           0.0054361,           0.0054361
                 463,            0.012402,           0.0062838,            0.002146,             0.99737,             0.99812,             0.99499,             0.96994,           0.0064389,           0.0028743,          0.00075155,           0.0054262,           0.0054262,           0.0054262
                 464,            0.012809,           0.0062798,           0.0018268,             0.99816,             0.99858,               0.995,             0.96781,           0.0065068,           0.0028895,          0.00074953,           0.0054163,           0.0054163,           0.0054163
                 465,            0.012096,           0.0062686,           0.0017737,             0.99801,             0.99894,               0.995,             0.96786,            0.006555,            0.002923,          0.00075558,           0.0054064,           0.0054064,           0.0054064
                 466,            0.012371,           0.0061384,            0.001463,             0.99791,             0.99741,             0.99499,             0.96917,           0.0065169,            0.002907,          0.00073993,           0.0053965,           0.0053965,           0.0053965
                 467,            0.012435,           0.0061464,           0.0013811,             0.99812,             0.99686,               0.995,             0.96777,           0.0064926,            0.002906,          0.00073631,           0.0053866,           0.0053866,           0.0053866
                 468,            0.012125,           0.0061422,           0.0016655,             0.99729,              0.9974,               0.995,             0.96795,           0.0064985,           0.0029078,          0.00074084,           0.0053767,           0.0053767,           0.0053767
                 469,            0.011862,           0.0060732,           0.0019451,             0.99656,             0.99709,             0.99499,             0.96741,           0.0064507,           0.0028946,          0.00074677,           0.0053668,           0.0053668,           0.0053668
                 470,            0.012238,           0.0061608,           0.0017416,             0.99797,             0.99605,             0.99499,             0.96884,           0.0064374,           0.0028771,          0.00073813,           0.0053569,           0.0053569,           0.0053569
                 471,            0.012282,           0.0059681,           0.0017044,             0.99829,             0.99685,               0.995,             0.96907,           0.0064406,           0.0028781,          0.00072028,            0.005347,            0.005347,            0.005347
                 472,             0.01238,           0.0060425,           0.0021243,             0.99848,              0.9964,             0.99499,             0.96995,           0.0064733,            0.002866,            0.000726,           0.0053371,           0.0053371,           0.0053371
                 473,            0.012009,           0.0063242,           0.0018704,             0.99853,             0.99627,             0.99499,             0.97081,           0.0065159,           0.0028665,          0.00073507,           0.0053272,           0.0053272,           0.0053272
                 474,            0.011987,           0.0060954,           0.0012789,              0.9982,             0.99685,               0.995,              0.9714,           0.0065154,           0.0028595,          0.00072954,           0.0053173,           0.0053173,           0.0053173
                 475,            0.011873,           0.0060379,           0.0017954,             0.99811,             0.99702,               0.995,             0.97087,           0.0064909,           0.0028557,          0.00072556,           0.0053074,           0.0053074,           0.0053074
                 476,            0.012203,           0.0062622,            0.001562,             0.99626,             0.99916,             0.99499,             0.97048,           0.0064458,           0.0028427,          0.00072194,           0.0052975,           0.0052975,           0.0052975
                 477,            0.012092,           0.0062393,           0.0019359,             0.99793,             0.99828,             0.99499,             0.96905,             0.00646,           0.0028266,          0.00072394,           0.0052876,           0.0052876,           0.0052876
                 478,            0.012347,           0.0062316,           0.0017757,             0.99814,             0.99846,               0.995,             0.96906,             0.00646,           0.0028001,          0.00073076,           0.0052777,           0.0052777,           0.0052777
                 479,            0.011687,           0.0058753,           0.0017578,             0.99794,             0.99844,               0.995,             0.96889,           0.0064442,           0.0027781,          0.00072946,           0.0052678,           0.0052678,           0.0052678
                 480,            0.011978,           0.0062425,           0.0016464,             0.99766,             0.99872,               0.995,             0.97002,           0.0064272,           0.0027727,          0.00071447,           0.0052579,           0.0052579,           0.0052579
                 481,            0.012043,           0.0061797,           0.0018501,             0.99749,             0.99877,               0.995,             0.97125,           0.0064286,            0.002786,           0.0007002,            0.005248,            0.005248,            0.005248
                 482,            0.011912,            0.006083,            0.002054,              0.9973,              0.9982,             0.99499,             0.97181,           0.0063701,           0.0027924,          0.00069085,           0.0052381,           0.0052381,           0.0052381
                 483,            0.012384,            0.006309,           0.0018312,             0.99766,             0.99721,             0.99499,             0.97019,           0.0063653,           0.0028005,          0.00069528,           0.0052282,           0.0052282,           0.0052282
                 484,            0.012021,           0.0061231,           0.0019547,             0.99813,             0.99693,               0.995,             0.97053,           0.0063461,           0.0028135,          0.00071288,           0.0052183,           0.0052183,           0.0052183
                 485,            0.011722,           0.0061835,           0.0020635,             0.99743,             0.99786,             0.99499,             0.97245,           0.0063217,           0.0028149,          0.00071804,           0.0052084,           0.0052084,           0.0052084
                 486,            0.011901,           0.0062237,           0.0020233,             0.99751,             0.99845,               0.995,             0.97095,           0.0063272,           0.0027994,          0.00071738,           0.0051985,           0.0051985,           0.0051985
                 487,            0.012214,           0.0060488,           0.0015352,             0.99802,             0.99703,             0.99499,             0.97126,           0.0063561,           0.0028066,          0.00071315,           0.0051886,           0.0051886,           0.0051886
                 488,            0.012843,           0.0060765,           0.0019575,             0.99747,             0.99733,             0.99499,             0.97052,           0.0063736,           0.0027956,          0.00071852,           0.0051787,           0.0051787,           0.0051787
                 489,            0.012607,           0.0060218,           0.0021081,             0.99652,             0.99908,               0.995,             0.97143,           0.0063321,           0.0028004,          0.00072828,           0.0051688,           0.0051688,           0.0051688
                 490,            0.011906,           0.0060196,            0.001553,             0.99732,             0.99956,             0.99499,             0.97197,           0.0063279,           0.0027974,          0.00074565,           0.0051589,           0.0051589,           0.0051589
                 491,            0.012206,           0.0061572,           0.0015037,             0.99576,              0.9987,             0.99499,             0.97027,           0.0063296,           0.0027851,           0.0007425,            0.005149,            0.005149,            0.005149
                 492,            0.011954,           0.0060806,           0.0015671,             0.99726,             0.99956,             0.99499,             0.97032,           0.0063464,            0.002781,          0.00072936,           0.0051391,           0.0051391,           0.0051391
                 493,            0.011378,             0.00594,           0.0015673,             0.99615,             0.99918,               0.995,             0.97156,           0.0063143,           0.0027715,          0.00071153,           0.0051292,           0.0051292,           0.0051292
                 494,             0.01216,           0.0061865,           0.0019719,             0.99612,             0.99923,               0.995,             0.97083,           0.0062806,           0.0027496,          0.00070082,           0.0051193,           0.0051193,           0.0051193
                 495,            0.012144,           0.0062181,           0.0018372,             0.99679,             0.99899,             0.99499,             0.97042,           0.0062494,           0.0027465,          0.00069948,           0.0051094,           0.0051094,           0.0051094
                 496,            0.012186,           0.0061267,           0.0017223,             0.99671,             0.99859,             0.99499,             0.97085,           0.0062469,           0.0027543,          0.00069777,           0.0050995,           0.0050995,           0.0050995
                 497,            0.011515,           0.0058649,            0.001522,             0.99721,             0.99822,             0.99499,             0.97092,           0.0062458,           0.0027566,          0.00069371,           0.0050896,           0.0050896,           0.0050896
                 498,            0.011752,           0.0059907,           0.0020403,             0.99711,             0.99854,               0.995,             0.97259,           0.0062846,           0.0027692,          0.00069508,           0.0050797,           0.0050797,           0.0050797
                 499,            0.012011,           0.0060284,           0.0015426,             0.99698,             0.99801,             0.99499,             0.97238,            0.006266,           0.0027814,          0.00069693,           0.0050698,           0.0050698,           0.0050698
                 500,            0.012118,           0.0064003,           0.0016824,             0.99648,             0.99855,               0.995,             0.97216,           0.0062401,           0.0027847,          0.00069073,           0.0050599,           0.0050599,           0.0050599
                 501,            0.011381,           0.0059072,           0.0018328,             0.99609,             0.99819,             0.99499,             0.97188,           0.0062384,           0.0027834,          0.00068805,             0.00505,             0.00505,             0.00505
                 502,            0.012051,           0.0060823,           0.0018319,             0.99607,             0.99871,             0.99498,             0.97219,           0.0061997,           0.0027842,          0.00068539,           0.0050401,           0.0050401,           0.0050401
                 503,            0.012317,           0.0060438,           0.0015591,             0.99599,             0.99904,             0.99498,             0.97225,           0.0062335,           0.0027965,          0.00067703,           0.0050302,           0.0050302,           0.0050302
                 504,             0.01212,           0.0061421,           0.0019461,             0.99646,             0.99934,             0.99499,             0.97325,           0.0062385,           0.0027811,          0.00068415,           0.0050203,           0.0050203,           0.0050203
                 505,            0.011647,           0.0059995,            0.001986,             0.99631,             0.99831,             0.99499,             0.97208,           0.0062731,           0.0027809,          0.00070027,           0.0050104,           0.0050104,           0.0050104
                 506,             0.01204,           0.0061733,           0.0021016,             0.99674,             0.99829,               0.995,             0.96949,           0.0063038,           0.0027897,          0.00069973,           0.0050005,           0.0050005,           0.0050005
                 507,            0.011896,           0.0058878,           0.0015138,             0.99686,             0.99826,             0.99499,             0.97099,            0.006224,           0.0027695,          0.00068215,           0.0049906,           0.0049906,           0.0049906
                 508,            0.011708,            0.005941,           0.0018304,             0.99765,             0.99822,             0.99499,             0.97256,            0.006164,            0.002756,          0.00067136,           0.0049807,           0.0049807,           0.0049807
                 509,            0.011834,           0.0061449,           0.0016468,             0.99742,             0.99783,               0.995,             0.97194,           0.0061452,           0.0027521,          0.00067144,           0.0049708,           0.0049708,           0.0049708
                 510,            0.011568,           0.0059829,           0.0017532,             0.99735,              0.9983,               0.995,             0.97221,            0.006146,           0.0027454,          0.00066855,           0.0049609,           0.0049609,           0.0049609
                 511,            0.011662,           0.0060818,           0.0018402,             0.99703,             0.99846,               0.995,             0.97252,            0.006131,           0.0027408,          0.00067039,            0.004951,            0.004951,            0.004951
                 512,            0.011954,           0.0060475,           0.0016729,             0.99689,             0.99935,             0.99499,             0.97417,             0.00612,           0.0027259,          0.00067698,           0.0049411,           0.0049411,           0.0049411
                 513,            0.011696,           0.0059002,           0.0016382,             0.99681,             0.99821,               0.995,             0.97264,           0.0061109,           0.0027294,          0.00066956,           0.0049312,           0.0049312,           0.0049312
                 514,            0.011446,           0.0058131,           0.0015604,             0.99742,             0.99865,             0.99499,             0.97419,           0.0060868,           0.0027322,           0.0006576,           0.0049213,           0.0049213,           0.0049213
                 515,            0.011347,           0.0059837,            0.001709,             0.99707,             0.99889,               0.995,             0.97441,           0.0060252,           0.0027051,          0.00065252,           0.0049114,           0.0049114,           0.0049114
                 516,            0.011388,           0.0058512,            0.001523,             0.99665,             0.99915,             0.99499,             0.97404,           0.0059713,           0.0026837,          0.00065666,           0.0049015,           0.0049015,           0.0049015
                 517,            0.011357,           0.0058714,           0.0018692,             0.99796,             0.99647,             0.99499,             0.97343,           0.0059579,           0.0026708,          0.00065975,           0.0048916,           0.0048916,           0.0048916
                 518,            0.011491,           0.0058575,           0.0020052,             0.99599,             0.99922,               0.995,             0.97392,            0.005953,           0.0026698,          0.00065662,           0.0048817,           0.0048817,           0.0048817
                 519,            0.011498,           0.0058474,           0.0017979,             0.99621,             0.99913,             0.99499,              0.9737,           0.0059167,           0.0026745,          0.00065389,           0.0048718,           0.0048718,           0.0048718
                 520,            0.012039,           0.0058181,           0.0020214,             0.99635,             0.99909,               0.995,              0.9736,           0.0059271,           0.0026782,          0.00066102,           0.0048619,           0.0048619,           0.0048619
                 521,            0.011184,           0.0058648,           0.0015475,             0.99678,              0.9995,             0.99499,             0.97474,            0.005921,           0.0026812,          0.00066348,            0.004852,            0.004852,            0.004852
                 522,            0.011374,           0.0061413,           0.0018908,             0.99657,             0.99908,             0.99499,             0.97528,           0.0059024,           0.0026883,          0.00065364,           0.0048421,           0.0048421,           0.0048421
                 523,            0.011588,           0.0058134,            0.001503,             0.99642,             0.99953,             0.99499,             0.97481,           0.0058712,           0.0026853,          0.00064649,           0.0048322,           0.0048322,           0.0048322
                 524,            0.011737,             0.00627,           0.0012929,             0.99606,              0.9987,             0.99499,              0.9753,            0.005876,           0.0026855,          0.00064386,           0.0048223,           0.0048223,           0.0048223
                 525,            0.011269,           0.0059341,           0.0016423,             0.99566,             0.99911,             0.99499,             0.97538,           0.0058737,           0.0026787,          0.00064292,           0.0048124,           0.0048124,           0.0048124
                 526,            0.011427,           0.0058807,           0.0017313,             0.99565,             0.99913,             0.99499,             0.97504,           0.0058727,           0.0026506,          0.00063692,           0.0048025,           0.0048025,           0.0048025
                 527,            0.011211,           0.0057107,           0.0017178,             0.99632,             0.99948,             0.99499,             0.97525,           0.0058638,            0.002645,          0.00063251,           0.0047926,           0.0047926,           0.0047926
                 528,            0.011174,           0.0058732,             0.00134,              0.9968,             0.99872,               0.995,             0.97589,           0.0058155,           0.0026466,          0.00062724,           0.0047827,           0.0047827,           0.0047827
                 529,            0.011302,           0.0058129,           0.0019985,             0.99611,             0.99908,             0.99499,             0.97679,           0.0058127,           0.0026506,          0.00062348,           0.0047728,           0.0047728,           0.0047728
                 530,            0.011211,           0.0056512,           0.0018695,              0.9968,             0.99788,               0.995,             0.97696,           0.0058329,            0.002633,          0.00062684,           0.0047629,           0.0047629,           0.0047629
                 531,            0.010977,           0.0058199,           0.0015631,             0.99761,              0.9979,               0.995,             0.97774,           0.0058391,           0.0026321,          0.00062538,            0.004753,            0.004753,            0.004753
                 532,            0.011154,           0.0055702,           0.0014229,             0.99692,             0.99914,             0.99499,             0.97748,           0.0058481,           0.0026337,          0.00061963,           0.0047431,           0.0047431,           0.0047431
                 533,            0.011578,           0.0058804,            0.001913,              0.9987,             0.99716,               0.995,             0.97688,           0.0058559,           0.0026359,           0.0006171,           0.0047332,           0.0047332,           0.0047332
                 534,            0.011458,           0.0057709,           0.0019852,             0.99723,             0.99759,             0.99499,             0.97624,           0.0058417,           0.0026336,          0.00062176,           0.0047233,           0.0047233,           0.0047233
                 535,            0.010866,           0.0058299,           0.0014088,             0.99706,              0.9996,             0.99499,             0.97527,           0.0058324,           0.0026283,          0.00062151,           0.0047134,           0.0047134,           0.0047134
                 536,            0.011532,            0.005893,           0.0013714,             0.99703,             0.99809,             0.99499,             0.97546,           0.0057968,           0.0026226,          0.00062209,           0.0047035,           0.0047035,           0.0047035
                 537,             0.01146,           0.0056803,            0.001366,             0.99748,             0.99865,               0.995,             0.97681,           0.0057973,           0.0026189,          0.00062053,           0.0046936,           0.0046936,           0.0046936
                 538,            0.011154,           0.0056064,            0.001672,             0.99663,             0.99974,             0.99499,             0.97679,           0.0058203,            0.002621,          0.00061976,           0.0046837,           0.0046837,           0.0046837
                 539,            0.010971,           0.0056184,           0.0015623,             0.99732,             0.99793,               0.995,             0.97719,           0.0058206,           0.0026137,          0.00062422,           0.0046738,           0.0046738,           0.0046738
                 540,            0.010894,           0.0059191,           0.0017071,             0.99535,             0.99933,               0.995,             0.97828,           0.0058265,           0.0026077,           0.0006293,           0.0046639,           0.0046639,           0.0046639
                 541,            0.011204,           0.0058044,           0.0017001,             0.99561,             0.99977,             0.99499,             0.97745,            0.005838,           0.0026007,          0.00062997,            0.004654,            0.004654,            0.004654
                 542,            0.011543,           0.0057283,            0.001588,             0.99674,             0.99863,             0.99499,             0.97793,           0.0058117,           0.0025986,          0.00063362,           0.0046441,           0.0046441,           0.0046441
                 543,            0.011325,           0.0057714,           0.0018939,             0.99675,              0.9983,               0.995,             0.97704,             0.00579,           0.0025952,          0.00064163,           0.0046342,           0.0046342,           0.0046342
                 544,            0.011475,           0.0059336,           0.0014301,             0.99681,              0.9986,             0.99499,             0.97719,           0.0057809,           0.0025943,          0.00064757,           0.0046243,           0.0046243,           0.0046243
                 545,            0.010835,           0.0057211,            0.001313,             0.99691,              0.9982,             0.99499,             0.97645,           0.0057775,           0.0025945,          0.00064914,           0.0046144,           0.0046144,           0.0046144
                 546,            0.010982,           0.0055876,           0.0013321,             0.99654,             0.99958,               0.995,             0.97696,           0.0057661,           0.0025821,          0.00064901,           0.0046045,           0.0046045,           0.0046045
                 547,            0.011237,           0.0055381,           0.0013221,             0.99668,             0.99834,             0.99499,              0.9771,           0.0057711,           0.0025788,          0.00065463,           0.0045946,           0.0045946,           0.0045946
                 548,            0.011571,           0.0058221,           0.0013922,              0.9967,             0.99933,             0.99499,             0.97727,           0.0057412,           0.0025795,          0.00065725,           0.0045847,           0.0045847,           0.0045847
                 549,            0.011034,           0.0056508,           0.0017417,             0.99692,             0.99933,               0.995,             0.97727,            0.005721,           0.0025721,          0.00066283,           0.0045748,           0.0045748,           0.0045748
                 550,            0.011131,           0.0056871,           0.0016036,             0.99671,             0.99954,             0.99499,             0.97773,           0.0056855,           0.0025633,          0.00066398,           0.0045649,           0.0045649,           0.0045649
                 551,            0.010981,           0.0056068,           0.0014155,             0.99658,             0.99954,             0.99499,             0.97701,           0.0056554,           0.0025633,          0.00066915,            0.004555,            0.004555,            0.004555
                 552,            0.010826,           0.0056324,           0.0011068,             0.99675,             0.99818,             0.99499,             0.97593,            0.005645,           0.0025567,          0.00067833,           0.0045451,           0.0045451,           0.0045451
                 553,            0.010719,           0.0056148,           0.0013479,             0.99669,              0.9982,             0.99499,             0.97711,           0.0056422,           0.0025523,          0.00067704,           0.0045352,           0.0045352,           0.0045352
                 554,            0.011086,            0.005625,           0.0015163,             0.99651,             0.99958,               0.995,             0.97825,           0.0055998,           0.0025527,           0.0006666,           0.0045253,           0.0045253,           0.0045253
                 555,            0.010603,           0.0057218,           0.0013591,             0.99623,             0.99961,               0.995,             0.97875,           0.0055633,           0.0025523,          0.00065994,           0.0045154,           0.0045154,           0.0045154
                 556,             0.01095,           0.0055886,           0.0014477,             0.99607,             0.99933,               0.995,              0.9784,           0.0055557,           0.0025517,          0.00064835,           0.0045055,           0.0045055,           0.0045055
                 557,            0.011234,           0.0057469,           0.0014001,             0.99601,             0.99966,               0.995,             0.97813,           0.0055555,           0.0025529,          0.00063968,           0.0044956,           0.0044956,           0.0044956
                 558,            0.010619,           0.0055185,           0.0011609,             0.99602,             0.99968,             0.99499,             0.97772,           0.0055536,           0.0025519,          0.00063167,           0.0044857,           0.0044857,           0.0044857
                 559,            0.010627,           0.0054732,           0.0013938,             0.99553,             0.99933,             0.99499,             0.97795,            0.005536,           0.0025478,           0.0006224,           0.0044758,           0.0044758,           0.0044758
                 560,            0.011205,           0.0053261,           0.0012239,             0.99572,             0.99974,               0.995,             0.97793,           0.0055379,             0.00254,          0.00061572,           0.0044659,           0.0044659,           0.0044659
                 561,            0.010913,           0.0055695,           0.0012227,             0.99663,             0.99965,               0.995,             0.97782,           0.0055472,           0.0025342,          0.00061941,            0.004456,            0.004456,            0.004456
                 562,            0.010888,           0.0056528,           0.0014203,             0.99553,             0.99976,               0.995,             0.97777,           0.0055374,           0.0025256,          0.00062491,           0.0044461,           0.0044461,           0.0044461
                 563,            0.010731,           0.0055863,           0.0011323,             0.99537,             0.99933,               0.995,             0.97802,           0.0055371,           0.0025237,          0.00062636,           0.0044362,           0.0044362,           0.0044362
                 564,            0.010934,           0.0057119,           0.0014303,             0.99635,             0.99924,               0.995,             0.97773,           0.0055122,           0.0025161,          0.00061998,           0.0044263,           0.0044263,           0.0044263
                 565,            0.010443,           0.0055637,           0.0011283,             0.99631,             0.99818,             0.99499,             0.97786,            0.005475,           0.0025019,          0.00061699,           0.0044164,           0.0044164,           0.0044164
                 566,             0.01063,            0.005544,           0.0013867,             0.99511,             0.99987,             0.99499,             0.97809,           0.0054669,           0.0024967,          0.00061305,           0.0044065,           0.0044065,           0.0044065
                 567,            0.010971,           0.0057331,           0.0011635,             0.99609,             0.99814,             0.99499,             0.97729,           0.0054851,            0.002497,          0.00060888,           0.0043966,           0.0043966,           0.0043966
                 568,            0.010753,           0.0057056,           0.0015136,             0.99489,              0.9999,             0.99499,             0.97785,           0.0054792,           0.0024961,          0.00061278,           0.0043867,           0.0043867,           0.0043867
                 569,            0.010716,           0.0053842,           0.0013842,             0.99698,             0.99828,             0.99499,             0.97867,            0.005461,           0.0024824,          0.00061669,           0.0043768,           0.0043768,           0.0043768
                 570,            0.010388,           0.0054315,            0.001211,             0.99714,             0.99819,               0.995,             0.97816,           0.0054537,           0.0024683,           0.0006173,           0.0043669,           0.0043669,           0.0043669
                 571,            0.010713,            0.005555,           0.0013359,             0.99508,             0.99984,               0.995,             0.97825,           0.0054615,           0.0024598,           0.0006168,            0.004357,            0.004357,            0.004357
                 572,            0.010617,           0.0055495,           0.0012352,             0.99692,             0.99838,               0.995,             0.97854,           0.0054851,           0.0024657,          0.00061381,           0.0043471,           0.0043471,           0.0043471
                 573,            0.010979,           0.0056456,           0.0014716,              0.9977,             0.99739,               0.995,             0.97807,           0.0054842,           0.0024753,          0.00061219,           0.0043372,           0.0043372,           0.0043372
