               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.018078,           0.0089435,           0.0047238,             0.99342,             0.99426,             0.99484,             0.88267,            0.012441,           0.0046675,            0.001326,           0.0068914,           0.0068914,           0.0068914
                 159,            0.018997,           0.0089161,           0.0040917,             0.99266,             0.99521,             0.99485,             0.88325,            0.012619,           0.0046527,           0.0013832,           0.0068716,           0.0068716,           0.0068716
                 160,            0.018609,           0.0087374,           0.0043454,             0.99173,             0.99794,             0.99494,             0.88662,            0.011982,            0.004578,           0.0014235,           0.0068518,           0.0068518,           0.0068518
                 161,            0.018225,           0.0087394,           0.0039035,             0.99191,             0.99262,              0.9949,             0.88586,            0.011974,           0.0045436,           0.0013431,            0.006832,            0.006832,            0.006832
                 162,            0.018435,            0.008726,           0.0036479,             0.99363,             0.99563,             0.99494,             0.87787,            0.012897,           0.0046224,           0.0013877,           0.0068122,           0.0068122,           0.0068122
                 163,            0.018541,           0.0088995,           0.0044426,             0.99435,             0.99514,             0.99496,             0.88648,            0.012164,           0.0046422,           0.0014771,           0.0067924,           0.0067924,           0.0067924
                 164,             0.01749,           0.0090166,           0.0036534,             0.99431,              0.9978,             0.99483,             0.87639,            0.012519,            0.004629,           0.0014279,           0.0067726,           0.0067726,           0.0067726
                 165,            0.017675,           0.0086483,           0.0036936,             0.99616,             0.99835,             0.99491,             0.88382,            0.012341,           0.0045862,           0.0012952,           0.0067528,           0.0067528,           0.0067528
                 166,            0.017732,           0.0088567,           0.0040227,              0.9945,             0.99682,             0.99479,             0.89165,            0.012174,           0.0045389,           0.0016802,            0.006733,            0.006733,            0.006733
                 167,            0.018136,           0.0087866,            0.003906,              0.9961,               0.999,             0.99496,             0.88829,            0.011862,           0.0045294,           0.0012497,           0.0067132,           0.0067132,           0.0067132
                 168,            0.018403,            0.008755,           0.0037553,              0.9951,             0.99805,             0.99495,             0.88999,            0.011563,           0.0045108,           0.0013249,           0.0066934,           0.0066934,           0.0066934
                 169,            0.017833,           0.0087151,            0.004603,             0.99578,             0.99734,             0.99492,             0.89406,            0.011525,           0.0044325,           0.0013152,           0.0066736,           0.0066736,           0.0066736
                 170,            0.017762,            0.008496,           0.0038248,             0.99288,             0.99584,             0.99487,             0.89405,            0.011542,           0.0044795,           0.0012716,           0.0066538,           0.0066538,           0.0066538
                 171,            0.017578,           0.0087838,           0.0041673,              0.9949,              0.9962,             0.99493,             0.89721,            0.011388,           0.0044695,           0.0012107,            0.006634,            0.006634,            0.006634
                 172,             0.01755,           0.0084748,            0.003699,             0.99407,              0.9972,             0.99498,             0.89106,            0.011838,           0.0044625,           0.0012357,           0.0066142,           0.0066142,           0.0066142
                 173,            0.017397,           0.0086361,            0.003951,             0.99384,             0.99735,             0.99493,             0.89895,             0.01144,           0.0043427,           0.0013003,           0.0065944,           0.0065944,           0.0065944
                 174,            0.017926,           0.0083687,           0.0039167,             0.99587,             0.99759,             0.99494,              0.9019,              0.0113,           0.0043756,           0.0012233,           0.0065746,           0.0065746,           0.0065746
                 175,            0.017699,            0.008367,            0.003759,             0.99683,             0.99702,             0.99496,             0.89558,            0.011428,           0.0043902,           0.0011636,           0.0065548,           0.0065548,           0.0065548
                 176,            0.018086,           0.0085676,           0.0041798,             0.99593,             0.99746,             0.99497,             0.89848,            0.011125,           0.0043477,           0.0012111,            0.006535,            0.006535,            0.006535
                 177,            0.017472,           0.0086196,           0.0033314,             0.99385,             0.99811,             0.99495,               0.902,            0.011333,           0.0044179,           0.0012319,           0.0065152,           0.0065152,           0.0065152
                 178,            0.017416,           0.0082845,           0.0036535,             0.99551,             0.99759,             0.99498,             0.89278,            0.011455,           0.0045375,           0.0012283,           0.0064954,           0.0064954,           0.0064954
                 179,            0.017051,           0.0084818,           0.0031668,             0.99674,             0.99675,             0.99498,             0.90047,             0.01097,           0.0043718,           0.0012173,           0.0064756,           0.0064756,           0.0064756
                 180,            0.017225,           0.0081189,           0.0032867,             0.99574,             0.99737,             0.99494,             0.89074,            0.011646,           0.0044673,           0.0011979,           0.0064558,           0.0064558,           0.0064558
                 181,            0.017367,            0.008471,           0.0042158,             0.99643,             0.99743,             0.99492,             0.90217,            0.011182,           0.0043466,           0.0012632,            0.006436,            0.006436,            0.006436
                 182,             0.01653,           0.0082137,           0.0033335,             0.99483,             0.99813,             0.99492,             0.90002,            0.011169,           0.0042929,           0.0011967,           0.0064162,           0.0064162,           0.0064162
                 183,            0.017025,           0.0080036,           0.0033987,             0.99506,             0.99768,             0.99497,             0.90414,             0.01133,           0.0043207,           0.0011519,           0.0063964,           0.0063964,           0.0063964
                 184,            0.016938,           0.0081157,           0.0036136,             0.99553,             0.99691,             0.99495,             0.89954,            0.011246,           0.0043797,           0.0012137,           0.0063766,           0.0063766,           0.0063766
                 185,            0.016978,           0.0084492,           0.0038304,             0.99433,             0.99698,             0.99497,             0.89799,            0.010842,           0.0043532,            0.001206,           0.0063568,           0.0063568,           0.0063568
                 186,            0.016905,           0.0080685,            0.003149,             0.99641,             0.99729,             0.99495,             0.90297,            0.010816,           0.0041964,           0.0011039,            0.006337,            0.006337,            0.006337
                 187,            0.017395,           0.0081566,           0.0032146,             0.99506,             0.99628,             0.99491,             0.89891,            0.011132,           0.0042768,           0.0011307,           0.0063172,           0.0063172,           0.0063172
                 188,            0.016804,           0.0081155,           0.0036606,             0.99545,             0.99582,             0.99492,             0.89849,            0.011084,           0.0042126,           0.0011813,           0.0062974,           0.0062974,           0.0062974
                 189,            0.016727,           0.0083163,           0.0033143,             0.99665,             0.99659,             0.99497,             0.90693,            0.010429,           0.0041534,           0.0010755,           0.0062776,           0.0062776,           0.0062776
                 190,            0.017291,           0.0083887,           0.0038625,             0.99611,             0.99776,             0.99497,             0.90094,            0.011335,           0.0042761,           0.0011789,           0.0062578,           0.0062578,           0.0062578
                 191,            0.016506,           0.0083955,           0.0034178,             0.99499,             0.99585,              0.9949,             0.90665,            0.010696,           0.0041625,           0.0012896,            0.006238,            0.006238,            0.006238
                 192,            0.016999,           0.0078462,           0.0037275,             0.99587,             0.99807,             0.99497,             0.90794,            0.010886,           0.0042247,           0.0011873,           0.0062182,           0.0062182,           0.0062182
                 193,            0.016875,           0.0081567,           0.0038471,             0.99569,             0.99901,             0.99494,              0.9025,            0.010972,           0.0043188,           0.0012097,           0.0061984,           0.0061984,           0.0061984
                 194,            0.016902,           0.0083559,           0.0035386,             0.99469,             0.99822,             0.99498,             0.90748,            0.010419,           0.0041833,           0.0011117,           0.0061786,           0.0061786,           0.0061786
                 195,            0.016701,           0.0083231,           0.0034356,             0.99363,             0.99904,             0.99496,             0.90382,            0.010832,           0.0042492,            0.001055,           0.0061588,           0.0061588,           0.0061588
                 196,            0.016635,           0.0078808,           0.0030589,             0.99533,             0.99922,             0.99499,             0.90764,            0.010731,            0.004211,           0.0010572,            0.006139,            0.006139,            0.006139
                 197,            0.016001,           0.0079464,           0.0033908,             0.99511,             0.99809,             0.99497,             0.91201,            0.010651,           0.0041238,           0.0010482,           0.0061192,           0.0061192,           0.0061192
                 198,            0.016644,           0.0079846,           0.0033593,             0.99478,             0.99788,             0.99493,             0.90888,            0.010752,           0.0042435,            0.001153,           0.0060994,           0.0060994,           0.0060994
                 199,            0.016586,           0.0079928,           0.0038862,             0.99476,             0.99792,             0.99499,             0.90647,            0.010713,            0.004178,           0.0012081,           0.0060796,           0.0060796,           0.0060796
                 200,             0.01646,           0.0078817,           0.0033643,             0.99609,             0.99773,             0.99499,             0.90854,            0.010549,           0.0042532,           0.0011452,           0.0060598,           0.0060598,           0.0060598
                 201,            0.017103,           0.0080877,           0.0034783,             0.99711,             0.99615,             0.99497,             0.90915,             0.01057,           0.0043013,           0.0011269,             0.00604,             0.00604,             0.00604
                 202,             0.01705,            0.008026,           0.0032384,             0.99616,             0.99652,             0.99498,              0.9081,            0.010402,           0.0042558,            0.001104,           0.0060202,           0.0060202,           0.0060202
                 203,            0.016407,           0.0083782,           0.0033082,             0.99392,              0.9952,             0.99495,             0.90819,            0.010659,           0.0041565,           0.0011738,           0.0060004,           0.0060004,           0.0060004
                 204,            0.016253,           0.0080012,           0.0028702,             0.99603,             0.99528,             0.99497,             0.91431,            0.010334,           0.0040987,           0.0012128,           0.0059806,           0.0059806,           0.0059806
                 205,            0.016718,           0.0079648,           0.0026817,             0.99469,             0.99873,             0.99498,             0.90402,            0.010586,           0.0041491,           0.0011193,           0.0059608,           0.0059608,           0.0059608
                 206,            0.016814,           0.0078142,           0.0036722,              0.9957,             0.99875,             0.99497,             0.90397,            0.010727,           0.0041375,           0.0011236,            0.005941,            0.005941,            0.005941
                 207,            0.016137,           0.0079241,           0.0035458,             0.99757,              0.9966,             0.99499,             0.91013,            0.010389,           0.0040512,           0.0010924,           0.0059212,           0.0059212,           0.0059212
                 208,             0.01673,           0.0079844,           0.0034914,             0.99595,             0.99851,               0.995,              0.9084,            0.010562,           0.0041178,           0.0010824,           0.0059014,           0.0059014,           0.0059014
                 209,            0.016095,           0.0078716,           0.0031799,             0.99403,             0.99833,             0.99498,             0.90823,            0.010276,           0.0041093,           0.0010422,           0.0058816,           0.0058816,           0.0058816
                 210,            0.015973,           0.0078833,           0.0031163,             0.99627,             0.99782,             0.99499,             0.91717,            0.010196,           0.0040438,           0.0011019,           0.0058618,           0.0058618,           0.0058618
                 211,            0.015906,           0.0078143,           0.0026511,             0.99613,             0.99847,             0.99498,             0.91936,            0.010182,           0.0040458,          0.00099941,            0.005842,            0.005842,            0.005842
                 212,            0.016375,           0.0080587,           0.0029529,             0.99719,             0.99864,               0.995,             0.91627,            0.010192,           0.0040327,           0.0010309,           0.0058222,           0.0058222,           0.0058222
                 213,            0.016093,            0.007779,           0.0027873,             0.99651,              0.9967,             0.99499,             0.91886,           0.0099529,           0.0040266,           0.0010135,           0.0058024,           0.0058024,           0.0058024
                 214,            0.016303,           0.0075751,            0.002919,             0.99666,             0.99705,               0.995,             0.91573,            0.010031,           0.0040153,           0.0010701,           0.0057826,           0.0057826,           0.0057826
                 215,            0.016105,           0.0078313,            0.002697,              0.9961,              0.9975,             0.99499,             0.91305,            0.010298,           0.0039704,            0.001044,           0.0057628,           0.0057628,           0.0057628
                 216,            0.016288,           0.0077262,           0.0028373,              0.9971,             0.99656,             0.99499,             0.91454,             0.01028,           0.0039775,           0.0010382,            0.005743,            0.005743,            0.005743
                 217,            0.015673,           0.0078092,           0.0028388,             0.99593,             0.99684,             0.99499,              0.9194,           0.0098416,           0.0039384,           0.0010521,           0.0057232,           0.0057232,           0.0057232
                 218,             0.01576,           0.0077618,           0.0026924,             0.99592,             0.99819,               0.995,             0.92006,           0.0097408,           0.0040025,           0.0010793,           0.0057034,           0.0057034,           0.0057034
                 219,            0.015274,           0.0075816,           0.0024931,             0.99456,             0.99926,             0.99499,             0.92287,           0.0097202,           0.0038775,           0.0010171,           0.0056836,           0.0056836,           0.0056836
                 220,            0.015694,           0.0075623,           0.0027836,             0.99613,             0.99704,             0.99498,             0.92127,            0.010134,           0.0038851,           0.0010094,           0.0056638,           0.0056638,           0.0056638
                 221,            0.015452,           0.0075353,           0.0027869,             0.99792,             0.99816,               0.995,             0.92393,           0.0098737,           0.0038905,           0.0010944,            0.005644,            0.005644,            0.005644
                 222,            0.015102,           0.0076894,           0.0029146,             0.99658,             0.99758,               0.995,             0.92771,           0.0095081,           0.0038874,           0.0010123,           0.0056242,           0.0056242,           0.0056242
                 223,            0.015431,           0.0075074,           0.0030678,             0.99767,             0.99812,             0.99499,             0.92143,           0.0097961,           0.0039281,          0.00097638,           0.0056044,           0.0056044,           0.0056044
                 224,            0.015656,           0.0078969,           0.0031067,              0.9982,             0.99801,             0.99499,             0.92171,           0.0094766,           0.0039322,           0.0010124,           0.0055846,           0.0055846,           0.0055846
                 225,            0.015777,           0.0077142,           0.0031852,             0.99618,               0.999,             0.99499,             0.92597,           0.0098142,           0.0039422,           0.0010366,           0.0055648,           0.0055648,           0.0055648
                 226,            0.015304,           0.0074573,           0.0028548,             0.99613,             0.99746,             0.99499,             0.92262,           0.0099447,           0.0038808,           0.0010096,            0.005545,            0.005545,            0.005545
                 227,            0.015372,           0.0075923,           0.0030981,             0.99342,             0.99872,             0.99499,              0.9198,           0.0096376,           0.0039457,            0.001039,           0.0055252,           0.0055252,           0.0055252
                 228,            0.015655,           0.0076721,           0.0028416,             0.99499,             0.99907,             0.99498,             0.92397,           0.0095029,           0.0038809,           0.0010317,           0.0055054,           0.0055054,           0.0055054
                 229,            0.015157,           0.0076302,           0.0027209,              0.9944,             0.99828,             0.99498,             0.92318,           0.0094527,           0.0038469,          0.00098983,           0.0054856,           0.0054856,           0.0054856
                 230,            0.015278,           0.0072505,           0.0025888,             0.99652,             0.99929,             0.99499,              0.9248,           0.0095828,           0.0038432,          0.00098016,           0.0054658,           0.0054658,           0.0054658
